iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
1020, 20.39,0.0,0,2141.0,720.159,695.159,5.0,0.342663,-0.58834,-2.54009,84.5356,132.485792372,6463.37,0,0,-0.109558,0.0622228
1030, 20.61,0.0,0,2141.0,725.394,700.394,5.0,0.342697,-0.967888,-3.8498,88.2509,252.982484052,6917.15,0,0,-0.13904,-0.0545468
1040, 20.83,0.0,0,2141.0,730.847,705.847,5.0,0.341408,-1.13069,-3.57532,92.0334,325.925201989,7064.87,0,0,-0.0940918,-0.145941
1050, 21.05,0.0,0,2141.0,736.554,711.553,5.0,0.34127,-1.30623,-1.16862,97.2351,333,7285.43,0,0,0.00793152,-0.156353
1060, 21.27,0.0,0,2141.0,742.65,717.65,5.0,0.34094,-1.39756,-0.0727774,103.055,182.27437343,7959.61,0,0,0.112105,-0.104457
1070, 21.49,0.0,0,2141.0,749.183,724.182,5.0,0.339773,-1.42785,0.115991,109.129,185.941072874,8170.52,0,0,0.174453,-0.0392938
1080, 21.71,0.0,0,2141.0,756.117,731.117,5.0,0.339228,-1.51196,0.0294021,114.978,183.543144091,8783.28,0,0,0.181588,0.0246246
1090, 21.93,0.0,0,2141.0,763.386,738.386,5.0,0.338417,-1.54004,0.0153346,120.618,178.429677805,8999.48,0,0,0.126167,0.0909412
1100, 22.15,0.0,0,2141.0,770.892,745.891,5.0,0.337437,-1.54352,-0.0145744,125.733,134.058862022,9502.91,0,0,0.00132955,0.158143
1110, 22.37,0.0,0,2141.0,778.495,753.495,5.0,0.337275,-1.49428,-0.434936,128.529,132.065911909,7006.36,0,0,-0.191032,0.207297
1120, 22.59,0.0,0,2141.0,786.093,761.093,5.0,0.336559,-1.36367,-0.28119,132.655,147.229931977,7315.23,0,0,-0.440172,0.26208
1130, 22.81,0.0,0,2141.0,794.285,769.284,5.0,0.34547,-4.76308,0.12975,135.12,135.680338166,7139.59,0,0,-0.718859,0.215696
1140, 23.03,0.0,0,2141.0,802.953,777.953,5.0,0.353048,-8.50116,-0.576238,130.84,125.451161589,6256.15,0,0,-0.894104,0.105132
1150, 23.25,0.0,0,2141.0,811.107,786.107,5.0,0.336811,-5.88751,-3.20392,117.827,122.57842985,6503.28,0,0,-0.948558,-0.0347251
1160, 23.47,0.0,0,2141.0,819.115,794.115,5.0,0.33301,-5.41709,3.3526,121.174,126.712356198,6636.99,0,0,-0.912655,-0.0187258
1170, 23.69,0.0,0,2141.0,827.299,802.299,5.0,0.338373,-5.30761,4.01188,124.595,133.866695602,6976.44,0,0,-0.862772,-0.0179259
1180, 23.91,0.0,0,2141.0,835.672,810.672,5.0,0.33773,-5.43137,3.06093,128.057,181.322031499,7042.3,0,0,-0.809849,-0.0278853
1190, 24.13,0.0,0,2141.0,844.217,819.217,5.0,0.337276,-5.54075,5.12606,131.195,227.831288131,7377.19,0,0,-0.756193,-0.00836861
1200, 24.35,0.0,0,2141.0,852.915,827.915,5.0,0.336842,-5.6522,5.62248,134.022,222.282423237,7407.3,0,0,-0.708081,-0.000383139
1210, 24.57,0.0,0,2141.0,861.75,836.75,5.0,0.336056,-5.63024,3.50965,137.661,261.388499617,7659.08,0,0,-0.656527,-0.0215923
1220, 24.79,0.0,0,2141.0,870.413,845.413,5.0,0.336313,-5.76962,3.33631,141.279,264.47535824,7746.15,0,0,-0.637471,0.0340087
1230, 25.01,0.0,0,2141.0,879.314,854.314,5.0,0.335527,-6.03815,2.05576,145.404,291.205397733,8041.04,0,0,-0.672514,0.0609491
1240, 25.23,0.0,0,2141.0,888.472,863.472,5.0,0.334709,-6.2548,1.23578,149.482,280.587308129,8163.89,0,0,-0.739083,0.0691909
1250, 25.45,0.0,0,2141.0,897.907,872.907,5.0,0.333883,-6.43846,0.788447,153.82,248.472389543,8469.32,0,0,-0.814392,0.0634187
1260, 25.67,0.0,0,2141.0,907.627,882.627,5.0,0.333054,-6.59182,0.603465,157.966,250.83421536,8682.0,0,0,-0.880469,0.0492007
1270, 25.89,0.0,0,2141.0,917.636,892.636,5.0,0.333319,-6.60704,0.977255,162.074,248.994861255,8860.44,0,0,-0.925859,0.0320361
1280, 26.11,0.0,0,2141.0,927.894,902.894,5.0,0.334522,-6.78573,1.32176,165.695,240.576955987,9197.64,0,0,-0.949813,0.019196
1290, 26.33,0.0,0,2141.0,938.373,913.372,5.0,0.334358,-7.08982,1.83282,168.969,235.897163906,9301.83,0,0,-0.957922,0.0122426
1300, 26.55,0.0,0,2141.0,949.042,924.042,5.0,0.332687,-6.91169,1.38849,171.202,237.936734785,9006.88,0,0,-0.953642,0.000941753
1310, 26.77,0.0,0,2141.0,959.85,934.85,5.0,0.332407,-7.09153,2.66914,173.971,239.864096263,7447.03,0,0,-0.941398,0.00755394
1320, 26.99,0.0,0,2141.0,970.828,945.827,5.0,0.332312,-7.30632,2.85926,176.738,220.65594335,7662.16,0,0,-0.932564,0.0119652
1330, 27.21,0.0,0,2141.0,981.972,956.972,5.0,0.331932,-7.41344,2.97858,179.41,200.525773112,7682.23,0,0,-0.929041,0.0159864
1340, 27.43,0.0,0,2141.0,993.267,968.267,5.0,0.330839,-7.49448,2.22157,179.727,175.673309698,7339.01,0,0,-0.929366,0.0110341
1350, 27.65,0.0,0,2141.0,1004.04,979.044,5.0,0.328087,-6.76354,1.70389,164.729,159.559981101,6234.52,0,0,-0.915145,-0.0107374
1360, 27.87,0.0,0,2141.0,1013.82,988.824,5.0,0.327839,-5.88674,1.49291,148.453,163.050778537,5962.18,0,0,-0.870007,-0.0354462
1370, 28.09,0.0,0,2141.0,1022.96,997.961,5.0,0.335718,-5.96898,2.18791,147.594,174.111968468,6354.72,0,0,-0.830351,-0.00152755
1380, 28.31,0.0,0,2141.0,1032.26,1007.26,5.0,0.33436,-6.19502,2.34178,149.702,131.674388967,7718.76,0,0,-0.826908,0.0255735
1390, 28.53,0.0,0,2141.0,1041.54,1016.54,5.0,0.334641,-6.20121,1.58573,150.434,140.636355929,8214.14,0,0,-0.849707,0.0379728
1400, 28.75,0.0,0,2141.0,1050.75,1025.75,5.0,0.334558,-6.12388,1.38478,148.482,153.596800464,8180.19,0,0,-0.883472,0.0413483
1410, 28.97,0.0,0,2141.0,1060.08,1035.08,5.0,0.333385,-6.22837,0.82915,145.989,144.719764893,6735.44,0,0,-0.921354,0.0302424
1420, 29.19,0.0,0,2141.0,1069.12,1044.12,5.0,0.335884,-5.56791,0.386896,135.077,140.804096831,6950.61,0,0,-0.903778,-0.0458078
1430, 29.41,0.0,0,2141.0,1077.99,1052.99,5.0,0.336243,-5.68897,3.70846,138.253,148.549625765,7742.69,0,0,-0.849827,-0.0149083
1440, 29.63,0.0,0,2141.0,1087.06,1062.06,5.0,0.335794,-5.82441,3.95643,141.837,150.783912958,7791.16,0,0,-0.808611,-0.00242388
1450, 29.85,0.0,0,2141.0,1096.33,1071.33,5.0,0.335171,-5.95137,3.90931,145.307,151.908867209,8082.12,0,0,-0.777545,0.00423697
1460, 30.07,0.0,0,2141.0,1105.82,1080.82,5.0,0.334579,-6.08327,4.11402,148.834,152.529099173,8156.98,0,0,-0.752526,0.00903153
1470, 30.29,0.0,0,2141.0,1115.48,1090.48,5.0,0.333799,-6.1615,3.73677,150.81,151.959911486,8151.46,0,0,-0.73115,0.00897825
1480, 30.51,0.0,0,2141.0,1125.2,1100.2,5.0,0.333597,-6.19514,4.40262,152.021,155.443903381,8340.03,0,0,-0.713786,0.0173773
1490, 30.73,0.0,0,2141.0,1135.06,1110.06,5.0,0.333467,-6.34659,4.24205,155.259,165.803031288,8607.67,0,0,-0.698716,0.014528
1500, 30.95,0.0,0,2141.0,1145.12,1120.12,5.0,0.332825,-6.48989,4.42506,158.393,220.02063374,8670.69,0,0,-0.679264,0.0108397
1510, 31.17,0.0,0,2141.0,1155.37,1130.36,5.0,0.332227,-6.63219,4.57341,161.585,333,8932.74,0,0,-0.652534,0.00486001
1520, 31.39,0.0,0,2141.0,1165.79,1140.79,5.0,0.331611,-6.78007,2.30075,164.944,333,8984.32,0,0,-0.606788,-0.0389994
1530, 31.61,0.0,0,2141.0,1176.36,1151.36,5.0,0.330721,-6.91162,0.772315,169.062,333,9190.86,0,0,-0.489088,-0.118782
1540, 31.83,0.0,0,2141.0,1186.93,1161.93,5.0,0.330443,-6.48755,0.426897,172.452,333,9426.4,0,0,-0.262996,-0.200003
1550, 32.046,0.0,0,2141.0,1197.17,1172.17,5.0,0.324329,-4.6978,0.526127,175.047,333,9204.07,0,0,-0.0124227,-0.156497
1560, 32.246,0.0,0,2141.0,1206.88,1181.88,5.0,0.322798,-2.61398,1.37048,177.145,333,7596.24,0,0,0.163607,-0.100657
1570, 32.446,0.0,0,2141.0,1216.81,1191.81,5.0,0.321344,-0.848128,0.959127,179.996,333,7673.23,0,0,0.271122,-0.0509709
1580, 32.646,0.0,0,2141.0,1226.95,1201.95,5.0,0.320701,0.713218,0.76089,182.771,333,7787.81,0,0,0.315324,-0.00608587
1590, 32.846,0.0,0,2141.0,1237.24,1212.24,5.0,0.321555,1.81161,0.493528,185.483,333,7914.09,0,0,0.300358,0.0337926
1600, 33.046,0.0,0,2141.0,1247.67,1222.67,5.0,0.323281,2.41167,0.150315,188.159,219.399073276,8039.43,0,0,0.232182,0.0669937
1610, 33.246,0.0,0,2141.0,1258.2,1233.2,5.0,0.325062,2.52658,0.0145735,189.193,181.784893646,7535.35,0,0,0.117505,0.0971466
1620, 33.446,0.0,0,2141.0,1268.1,1243.09,5.0,0.329082,2.04414,0.0908114,172.866,333,6837.38,0,0,-0.0297689,0.125286
1630, 33.646,0.0,0,2141.0,1277.66,1252.66,5.0,0.331681,1.36272,-0.86641,175.505,333,7519.35,0,0,-0.199264,0.132013
1640, 33.846,0.0,0,2141.0,1287.33,1262.33,5.0,0.332026,0.384353,-0.582832,178.048,195.777736572,7629.39,0,0,-0.386682,0.148267
1650, 34.046,0.0,0,2141.0,1297.25,1272.25,5.0,0.326873,0.790721,-0.0152095,180.788,225.175017772,7736.6,0,0,-0.58304,0.132385
1660, 34.246,0.0,0,2141.0,1307.49,1282.49,5.0,0.322598,2.42031,0.214656,183.466,233.964664604,7848.16,0,0,-0.738623,0.100324
1670, 34.446,0.0,0,2141.0,1317.95,1292.95,5.0,0.323483,3.59949,0.278142,186.074,242.719221106,7962.04,0,0,-0.851994,0.0682221
1680, 34.646,0.0,0,2141.0,1328.61,1303.61,5.0,0.325306,4.74903,0.46487,188.428,228.25152334,8019.44,0,0,-0.922038,0.0365409
1690, 34.846,0.0,0,2141.0,1339.42,1314.42,5.0,0.328547,5.80844,1.6548,190.429,223.241703607,8088.09,0,0,-0.952291,0.0201607
1700, 35.046,0.0,0,2141.0,1350.34,1325.33,5.0,0.32699,6.51641,1.96899,192.194,212.383353875,8264.43,0,0,-0.957638,0.00657165
1710, 35.246,0.0,0,2141.0,1361.36,1336.36,5.0,0.327198,7.25961,2.8384,194.028,210.849825393,8354.39,0,0,-0.944523,0.00199312
1720, 35.446,0.0,0,2141.0,1372.48,1347.48,5.0,0.326412,7.56558,3.34999,195.766,203.885141879,8445.93,0,0,-0.924056,0.00235128
1730, 35.646,0.0,0,2141.0,1383.67,1358.67,5.0,0.32473,7.61195,3.08012,195.147,185.987728321,8024.27,0,0,-0.901131,-0.000287414
1740, 35.846,0.0,0,2141.0,1394.55,1369.55,5.0,0.327156,7.07766,5.20899,188.259,182.039786057,7857.64,0,0,-0.881921,0.0228518
1750, 36.046,0.0,0,2141.0,1405.17,1380.17,5.0,0.329142,6.36065,3.13134,183.918,185.446717539,7602.39,0,0,-0.886983,0.0249697
1760, 36.246,0.0,0,2141.0,1415.48,1390.48,5.0,0.329718,5.66374,1.32526,177.424,180.003901063,7492.49,0,0,-0.893856,0.0080058
1770, 36.446,0.0,0,2141.0,1425.73,1400.72,5.0,0.328438,6.6806,1.95903,175.229,175.012342861,7132.02,0,0,-0.890806,-0.00162321
