iteration,curLapTime,lastLapTime,stucktimer,damage,distRaced,distFromStart,racePos,z,speedZ,speedY,speedX,targetSpeed,rpm,skid,slip,trackPos,angle
610, 11.79,0.0,0,0.0,270.26,165.26,9.0,0.32954,1.26584,0.10917,170.167,192.333552969,9302.3,0,0,0.350919,-0.00857343
620, 11.99,0.0,0,0.0,279.813,174.813,9.0,0.328933,1.43082,0.0213462,173.691,190.695717746,9486.82,0,0,0.366455,-0.00897172
630, 12.19,0.0,0,0.0,289.537,184.537,9.0,0.32825,1.57484,-0.0415087,176.218,188.732830835,7548.62,0,0,0.381991,-0.00850149
640, 12.39,0.0,0,0.0,299.371,194.371,9.0,0.327901,1.71558,0.485895,178.384,186.797805943,7632.86,0,0,0.390869,0.00163511
650, 12.59,0.0,0,0.0,309.364,204.364,9.0,0.327275,1.84464,0.514043,181.332,184.59807934,7759.25,0,0,0.388716,0.00838707
660, 12.79,0.0,0,0.0,319.477,214.476,9.0,0.326986,1.95947,0.083705,181.841,182.112492098,7598.6,0,0,0.376465,0.00894307
670, 12.99,0.0,0,0.0,329.526,224.526,9.0,0.327202,2.02606,0.293851,180.1,180.590684737,7566.32,0,0,0.352339,0.0177139
680, 13.19,0.0,0,0.0,339.512,234.512,9.0,0.327573,2.08104,0.585913,179.641,180.036164115,7696.35,0,0,0.320912,0.023324
690, 13.39,0.0,0,0.0,349.487,244.486,9.0,0.327586,2.13151,0.091341,179.819,180.292889765,7642.53,0,0,0.283248,0.0220312
700, 13.59,0.0,0,0.0,359.474,254.474,9.0,0.327584,2.17673,0.0969069,179.894,180.663045787,7518.33,0,0,0.240501,0.0245594
710, 13.79,0.0,0,0.0,369.491,264.49,9.0,0.3275,2.2093,0.217341,180.827,181.806187771,7742.2,0,0,0.195068,0.0276647
720, 13.99,0.0,0,0.0,379.54,274.539,9.0,0.327428,2.23081,-0.18918,181.039,182.882066321,7565.93,0,0,0.144442,0.0268335
730, 14.19,0.0,0,0.0,389.627,284.627,9.0,0.327298,2.24242,0.138586,182.475,184.679936832,7809.44,0,0,0.0926625,0.0301073
740, 14.39,0.0,0,0.0,399.805,294.804,9.0,0.327004,2.24932,-0.137983,183.95,186.227562848,7754.44,0,0,0.0402832,0.0267329
750, 14.59,0.0,0,0.0,410.072,305.071,9.0,0.326666,2.24067,-0.0612629,185.813,188.05929391,7951.6,0,0,-0.0107644,0.0263191
760, 14.79,0.0,0,0.0,420.435,315.434,9.0,0.326372,2.2205,-0.68458,187.296,189.705688283,7906.5,0,0,-0.0520907,0.0119684
770, 14.99,0.0,0,0.0,430.894,325.893,9.0,0.326042,2.1825,-0.457322,189.265,190.228528921,8097.5,0,0,-0.0703347,0.00252239
780, 15.19,0.0,0,0.0,441.413,336.412,9.0,0.32582,2.11584,-0.153393,189.407,190.530368815,7914.58,0,0,-0.0763716,0.00101852
790, 15.39,0.0,0,0.0,451.96,346.959,9.0,0.325856,2.03448,-0.171452,190.283,333,8143.89,0,0,-0.0775257,-0.0011946
800, 15.59,0.0,0,0.0,462.588,357.588,9.0,0.325574,1.94294,0.00630065,192.27,333,8223.87,0,0,-0.0785911,0.000761882
810, 15.79,0.0,0,0.0,473.323,368.323,9.0,0.327098,1.36726,0.142086,194.255,333,8312.53,0,0,-0.0772594,-0.00227607
820, 15.99,0.0,0,0.0,484.149,379.148,9.0,0.326704,0.67417,0.135785,195.256,196.062866708,8360.59,0,0,-0.065585,-0.00729198
830, 16.21,0.0,0,0.0,496.092,391.091,9.0,0.325862,0.101327,-0.127764,195.962,197.704605461,8188.06,0,0,-0.0427024,-0.0144871
840, 16.43,0.0,0,0.0,508.118,403.117,9.0,0.325032,-0.326885,0.0172042,197.497,333,8451.7,0,0,-0.00668058,-0.0187175
850, 16.65,0.0,0,0.0,520.259,415.258,9.0,0.324177,-0.58845,0.91621,199.238,200.514433952,8324.37,0,0,0.0325373,-0.00928527
